buyin,tourn_id,table,hand_id,date,time,table_size,level,playing,seat,name,stack,position,action_pre,action_flop,action_turn,action_river,all_in,cards,board_flop,board_turn,board_river,combination,pot_pre,pot_flop,pot_turn,pot_river,ante,blinds,bet_pre,bet_flop,bet_turn,bet_river,result,balance
$0.92+$0.08,2930381574,1,215094997269,2020-06-08,19:02:39,3,1,3,3,4f1364d6,500,BB,checks,folds,x,x,False,--,Jd 3c 3s,0,0,,40,80,80,80,0,20,20,0,0,0,gave up,-20
$0.92+$0.08,2930381574,1,215095006719,2020-06-08,19:02:53,3,1,3,1,8c45288d,500,BB,calls,checks,bets,bets-doesn't,False,--,Qc 4h Qd,3h,Qh,,80,80,120,180,0,20,40,0,20,60,took chips,60
$0.92+$0.08,2930381574,1,215095006719,2020-06-08,19:02:53,3,1,3,2,fa538846,520,BTN,folds,x,x,x,False,2c 4d,Qc 4h Qd,3h,Qh,,80,80,120,180,0,0,0,0,0,0,gave up,0
$0.92+$0.08,2930381574,1,215095006719,2020-06-08,19:02:53,3,1,3,3,4f1364d6,480,SB,raises,checks,checks-calls,checks-folds,False,--,Qc 4h Qd,3h,Qh,,80,80,120,180,0,10,40,0,20,0,gave up,-60
$0.92+$0.08,2930381574,1,215095032877,2020-06-08,19:03:31,3,1,3,1,8c45288d,560,SB,folds,x,x,x,False,--,0,0,0,,450,450,450,450,0,10,10,0,0,0,gave up,-10
$0.92+$0.08,2930381574,1,215095032877,2020-06-08,19:03:31,3,1,3,2,fa538846,520,BB,folds,x,x,x,False,9h 7c,0,0,0,,450,450,450,450,0,20,20,0,0,0,gave up,-20
$0.92+$0.08,2930381574,1,215095032877,2020-06-08,19:03:31,3,1,3,3,4f1364d6,420,BTN,raises-doesn't,x,x,x,True,--,0,0,0,,450,450,450,450,0,0,420,0,0,0,took chips,30
$0.92+$0.08,2930381574,1,215095040710,2020-06-08,19:03:43,3,1,3,1,8c45288d,550,BTN,folds,x,x,x,False,--,Js Jh Ts,0,0,,120,240,240,240,0,0,0,0,0,0,gave up,0
$0.92+$0.08,2930381574,1,215095040710,2020-06-08,19:03:43,3,1,3,2,fa538846,500,SB,raises,bets-doesn't,x,x,False,6s 8h,Js Jh Ts,0,0,,120,240,240,240,0,10,60,120,0,0,took chips,60
$0.92+$0.08,2930381574,1,215095040710,2020-06-08,19:03:43,3,1,3,3,4f1364d6,450,BB,calls,folds,x,x,False,--,Js Jh Ts,0,0,,120,240,240,240,0,20,60,0,0,0,gave up,-60
$0.92+$0.08,2930381574,1,215095050134,2020-06-08,19:03:56,3,1,3,1,8c45288d,550,BB,raises-doesn't,x,x,x,True,--,0,0,0,,570,570,570,570,0,20,550,0,0,0,took chips,20
$0.92+$0.08,2930381574,1,215095050134,2020-06-08,19:03:56,3,1,3,2,fa538846,560,BTN,folds,x,x,x,False,5s 4h,0,0,0,,570,570,570,570,0,0,0,0,0,0,gave up,0
$0.92+$0.08,2930381574,1,215095050134,2020-06-08,19:03:56,3,1,3,3,4f1364d6,390,SB,calls-folds,x,x,x,False,--,0,0,0,,570,570,570,570,0,10,20,0,0,0,gave up,-20
$0.92+$0.08,2930381574,1,215095062712,2020-06-08,19:04:15,3,1,3,1,8c45288d,570,SB,raises-doesn't,x,x,x,True,--,0,0,0,,590,590,590,590,0,10,570,0,0,0,took chips,20
$0.92+$0.08,2930381574,1,215095062712,2020-06-08,19:04:15,3,1,3,2,fa538846,560,BB,folds,x,x,x,False,9h 5h,0,0,0,,590,590,590,590,0,20,20,0,0,0,gave up,-20
$0.92+$0.08,2930381574,1,215095062712,2020-06-08,19:04:15,3,1,3,3,4f1364d6,370,BTN,folds,x,x,x,False,--,0,0,0,,590,590,590,590,0,0,0,0,0,0,gave up,0
$0.92+$0.08,2930381574,1,215095068769,2020-06-08,19:04:24,3,1,3,1,8c45288d,590,BTN,calls-calls,x,x,shows,False,Kh Js,3c 9s 5d,3d,2s,a pair of Threes,780,780,780,780,0,0,370,0,0,0,lost,-370
$0.92+$0.08,2930381574,1,215095068769,2020-06-08,19:04:24,3,1,3,2,fa538846,540,SB,raises-folds,x,x,x,False,8d Jc,3c 9s 5d,3d,2s,,780,780,780,780,0,10,40,0,0,0,gave up,-40
$0.92+$0.08,2930381574,1,215095068769,2020-06-08,19:04:24,3,1,3,3,4f1364d6,370,BB,raises,x,x,shows,True,9h Ks,3c 9s 5d,3d,2s,"two pair, Nines and Threes",780,780,780,780,0,20,370,0,0,0,won,410
$0.92+$0.08,2930381574,1,215095084529,2020-06-08,19:04:47,3,2,3,1,8c45288d,220,BB,raises,x,x,shows,True,Kh Ks,3s 3d 8d,8c,7c,"two pair, Kings and Eights",440,440,440,440,0,30,220,0,0,0,won,220
$0.92+$0.08,2930381574,1,215095084529,2020-06-08,19:04:47,3,2,3,2,fa538846,500,BTN,folds,x,x,x,False,7h 8h,3s 3d 8d,8c,7c,,440,440,440,440,0,0,0,0,0,0,gave up,0
$0.92+$0.08,2930381574,1,215095084529,2020-06-08,19:04:47,3,2,3,3,4f1364d6,780,SB,calls-calls,x,x,shows,False,As Jh,3s 3d 8d,8c,7c,"two pair, Eights and Threes",440,440,440,440,0,15,220,0,0,0,lost,-220
$0.92+$0.08,2930381574,1,215095096123,2020-06-08,19:05:04,3,2,3,1,8c45288d,440,SB,folds,x,x,x,False,--,0,0,0,,45,45,45,45,0,15,15,0,0,0,gave up,-15
$0.92+$0.08,2930381574,1,215095096123,2020-06-08,19:05:04,3,2,3,2,fa538846,500,BB,doesn't,x,x,x,False,5s 2c,0,0,0,,45,45,45,45,0,30,30,0,0,0,took chips,15
$0.92+$0.08,2930381574,1,215095096123,2020-06-08,19:05:04,3,2,3,3,4f1364d6,560,BTN,folds,x,x,x,False,--,0,0,0,,45,45,45,45,0,0,0,0,0,0,gave up,0
$0.92+$0.08,2930381574,1,215095100129,2020-06-08,19:05:10,3,2,3,1,8c45288d,425,BTN,folds,x,x,x,False,--,Jd 2d Th,0,0,,180,605,605,605,0,0,0,0,0,0,gave up,0
$0.92+$0.08,2930381574,1,215095100129,2020-06-08,19:05:10,3,2,3,2,fa538846,515,SB,raises,bets-doesn't,x,x,True,8h Ac,Jd 2d Th,0,0,,180,605,605,605,0,15,90,425,0,0,took chips,90
$0.92+$0.08,2930381574,1,215095100129,2020-06-08,19:05:10,3,2,3,3,4f1364d6,560,BB,calls,folds,x,x,False,--,Jd 2d Th,0,0,,180,605,605,605,0,30,90,0,0,0,gave up,-90
$0.92+$0.08,2930381574,1,215095107919,2020-06-08,19:05:22,3,2,3,1,8c45288d,425,BB,calls,folds,x,x,False,--,Qc 8c 8s,0,0,,180,560,560,560,0,30,90,0,0,0,gave up,-90
$0.92+$0.08,2930381574,1,215095107919,2020-06-08,19:05:22,3,2,3,2,fa538846,605,BTN,folds,x,x,x,False,Kh 6h,Qc 8c 8s,0,0,,180,560,560,560,0,0,0,0,0,0,gave up,0
$0.92+$0.08,2930381574,1,215095107919,2020-06-08,19:05:22,3,2,3,3,4f1364d6,470,SB,raises,bets-doesn't,x,x,True,--,Qc 8c 8s,0,0,,180,560,560,560,0,15,90,380,0,0,took chips,90
$0.92+$0.08,2930381574,1,215095120650,2020-06-08,19:05:40,3,2,3,1,8c45288d,335,SB,calls,checks-folds,x,x,False,--,6s 7s 4h,0,0,,240,480,480,480,0,15,105,0,0,0,gave up,-105
$0.92+$0.08,2930381574,1,215095120650,2020-06-08,19:05:40,3,2,3,2,fa538846,605,BB,folds,x,x,x,False,Ts 6c,6s 7s 4h,0,0,,240,480,480,480,0,30,30,0,0,0,gave up,-30
$0.92+$0.08,2930381574,1,215095120650,2020-06-08,19:05:40,3,2,3,3,4f1364d6,560,BTN,raises,bets-doesn't,x,x,False,--,6s 7s 4h,0,0,,240,480,480,480,0,0,105,240,0,0,took chips,135
$0.92+$0.08,2930381574,1,215095132601,2020-06-08,19:05:58,3,2,3,1,8c45288d,230,BTN,raises,x,x,shows,True,Qh Qc,Qs 5s Ac,4c,6s,"three of a kind, Queens",835,835,835,835,0,0,230,0,0,0,won,260
$0.92+$0.08,2930381574,1,215095132601,2020-06-08,19:05:58,3,2,3,2,fa538846,575,SB,raises,x,x,shows,True,Ah 6h,Qs 5s Ac,4c,6s,"two pair, Aces and Sixes",835,835,835,835,0,15,575,0,0,0,lost,-230
$0.92+$0.08,2930381574,1,215095132601,2020-06-08,19:05:58,3,2,3,3,4f1364d6,695,BB,folds,x,x,x,False,--,Qs 5s Ac,4c,6s,,835,835,835,835,0,30,30,0,0,0,gave up,-30
$0.92+$0.08,2930381574,1,215095144612,2020-06-08,19:06:15,3,2,3,1,8c45288d,490,BB,raises-doesn't,x,x,x,True,--,0,0,0,,550,550,550,550,0,30,490,0,0,0,took chips,60
$0.92+$0.08,2930381574,1,215095144612,2020-06-08,19:06:15,3,2,3,2,fa538846,345,BTN,folds,x,x,x,False,6d 5c,0,0,0,,550,550,550,550,0,0,0,0,0,0,gave up,0
$0.92+$0.08,2930381574,1,215095144612,2020-06-08,19:06:15,3,2,3,3,4f1364d6,665,SB,raises-folds,x,x,x,False,--,0,0,0,,550,550,550,550,0,15,60,0,0,0,gave up,-60
$0.92+$0.08,2930381574,1,215095150945,2020-06-08,19:06:25,3,2,3,1,8c45288d,550,SB,folds,x,x,x,False,--,0,0,0,,45,45,45,45,0,15,15,0,0,0,gave up,-15
$0.92+$0.08,2930381574,1,215095150945,2020-06-08,19:06:25,3,2,3,2,fa538846,345,BB,doesn't,x,x,x,False,9c 4d,0,0,0,,45,45,45,45,0,30,30,0,0,0,took chips,15
$0.92+$0.08,2930381574,1,215095150945,2020-06-08,19:06:25,3,2,3,3,4f1364d6,605,BTN,folds,x,x,x,False,--,0,0,0,,45,45,45,45,0,0,0,0,0,0,gave up,0
$0.92+$0.08,2930381574,1,215095156283,2020-06-08,19:06:33,3,2,3,1,8c45288d,535,BTN,folds,x,x,x,False,--,Tc 7h 4c,Qd,Qc,,180,720,720,720,0,0,0,0,0,0,gave up,0
$0.92+$0.08,2930381574,1,215095156283,2020-06-08,19:06:33,3,2,3,2,fa538846,360,SB,raises,bets,x,shows,True,4d Kc,Tc 7h 4c,Qd,Qc,"two pair, Queens and Fours",180,720,720,720,0,15,90,270,0,0,won,360
$0.92+$0.08,2930381574,1,215095156283,2020-06-08,19:06:33,3,2,3,3,4f1364d6,605,BB,calls,calls,x,shows,False,8c 9h,Tc 7h 4c,Qd,Qc,a pair of Queens,180,720,720,720,0,30,90,270,0,0,lost,-360
$0.92+$0.08,2930381574,1,215095169846,2020-06-08,19:06:53,3,3,3,1,8c45288d,535,BB,doesn't,x,x,x,False,--,0,0,0,,60,60,60,60,0,40,40,0,0,0,took chips,20
$0.92+$0.08,2930381574,1,215095169846,2020-06-08,19:06:53,3,3,3,2,fa538846,720,BTN,folds,x,x,x,False,4s Tc,0,0,0,,60,60,60,60,0,0,0,0,0,0,gave up,0
$0.92+$0.08,2930381574,1,215095169846,2020-06-08,19:06:53,3,3,3,3,4f1364d6,245,SB,folds,x,x,x,False,--,0,0,0,,60,60,60,60,0,20,20,0,0,0,gave up,-20
$0.92+$0.08,2930381574,1,215095174010,2020-06-08,19:06:59,3,3,3,1,8c45288d,555,SB,folds,x,x,x,False,--,Jc 2h 8h,Qc,Jh,,470,470,470,470,0,20,20,0,0,0,gave up,-20
$0.92+$0.08,2930381574,1,215095174010,2020-06-08,19:06:59,3,3,3,2,fa538846,720,BB,calls,x,x,shows,False,9s 8d,Jc 2h 8h,Qc,Jh,"two pair, Jacks and Eights",470,470,470,470,0,40,225,0,0,0,lost,-225
$0.92+$0.08,2930381574,1,215095174010,2020-06-08,19:06:59,3,3,3,3,4f1364d6,225,BTN,raises,x,x,shows,True,9c Ts,Jc 2h 8h,Qc,Jh,"a straight, Eight to Queen",470,470,470,470,0,0,225,0,0,0,won,245
$0.92+$0.08,2930381574,1,215095185780,2020-06-08,19:07:16,3,3,3,1,8c45288d,535,BTN,folds,x,x,x,False,--,Jd Ts 7d,2d,Ac,,940,940,940,940,0,0,0,0,0,0,gave up,0
$0.92+$0.08,2930381574,1,215095185780,2020-06-08,19:07:16,3,3,3,2,fa538846,495,SB,raises-calls,x,x,shows,False,Qc 6h,Jd Ts 7d,2d,Ac,high card Ace,940,940,940,940,0,20,470,0,0,0,lost,-470
$0.92+$0.08,2930381574,1,215095185780,2020-06-08,19:07:16,3,3,3,3,4f1364d6,470,BB,raises,x,x,shows,True,Qh Js,Jd Ts 7d,2d,Ac,a pair of Jacks,940,940,940,940,0,40,470,0,0,0,won,470
$0.92+$0.08,2930381574,1,215095199085,2020-06-08,19:07:36,3,3,3,1,8c45288d,535,BB,raises-doesn't,x,x,x,True,--,0,0,0,,615,615,615,615,0,40,535,0,0,0,took chips,80
$0.92+$0.08,2930381574,1,215095199085,2020-06-08,19:07:36,3,3,3,2,fa538846,25,BTN,folds,x,x,x,False,2d 4d,0,0,0,,615,615,615,615,0,0,0,0,0,0,gave up,0
$0.92+$0.08,2930381574,1,215095199085,2020-06-08,19:07:36,3,3,3,3,4f1364d6,940,SB,raises-folds,x,x,x,False,--,0,0,0,,615,615,615,615,0,20,80,0,0,0,gave up,-80
$0.92+$0.08,2930381574,1,215095205665,2020-06-08,19:07:46,3,3,3,1,8c45288d,615,SB,folds,x,x,x,False,--,6s 3h Ac,5s,Kh,,125,125,125,125,0,20,20,0,0,0,gave up,-20
$0.92+$0.08,2930381574,1,215095205665,2020-06-08,19:07:46,3,3,3,2,fa538846,25,BB,x,x,x,shows,False,4c 2s,6s 3h Ac,5s,Kh,"a straight, Deuce to Six",125,125,125,125,0,25,25,0,0,0,won,45
$0.92+$0.08,2930381574,1,215095205665,2020-06-08,19:07:46,3,3,3,3,4f1364d6,860,BTN,raises,x,x,shows,False,As Js,6s 3h Ac,5s,Kh,a pair of Aces,125,125,125,125,0,0,80,0,0,0,lost,-25
$0.92+$0.08,2930381574,1,215095214102,2020-06-08,19:07:58,3,3,3,1,8c45288d,595,BTN,folds,x,x,x,False,--,9c Td Kd,7c,7h,,140,140,140,140,0,0,0,0,0,0,gave up,0
$0.92+$0.08,2930381574,1,215095214102,2020-06-08,19:07:58,3,3,3,2,fa538846,70,SB,raises,x,x,shows,True,9h 6d,9c Td Kd,7c,7h,"two pair, Nines and Sevens",140,140,140,140,0,20,70,0,0,0,won,70
$0.92+$0.08,2930381574,1,215095214102,2020-06-08,19:07:58,3,3,3,3,4f1364d6,835,BB,calls,x,x,shows,False,4h 3h,9c Td Kd,7c,7h,a pair of Sevens,140,140,140,140,0,40,70,0,0,0,lost,-70
$0.92+$0.08,2930381574,1,215095225624,2020-06-08,19:08:15,3,3,3,1,8c45288d,595,BB,raises,x,x,shows,True,Ah Qh,5c 5h 2h,7d,7s,"two pair, Sevens and Fives",1330,1330,1330,1330,0,40,595,0,0,0,won,525
$0.92+$0.08,2930381574,1,215095225624,2020-06-08,19:08:15,3,3,3,2,fa538846,140,BTN,raises,x,x,shows,True,Th As,5c 5h 2h,7d,7s,"two pair, Sevens and Fives",1330,1330,1330,1330,0,0,140,0,0,0,won,70
$0.92+$0.08,2930381574,1,215095225624,2020-06-08,19:08:15,3,3,3,3,4f1364d6,765,SB,raises-calls,x,x,shows,False,Jc 9c,5c 5h 2h,7d,7s,"two pair, Sevens and Fives",1330,1330,1330,1330,0,20,595,0,0,0,lost,-595
$0.92+$0.08,2930381574,1,215095238822,2020-06-08,19:08:35,3,3,3,1,8c45288d,1120,SB,calls,bets,checks,bets-calls-shows,False,8h 5s,Th 4h Kh,Ts,5c,"two pair, Tens and Fives",80,160,160,420,0,20,40,40,0,130,lost,-210
$0.92+$0.08,2930381574,1,215095238822,2020-06-08,19:08:35,3,3,3,2,fa538846,210,BB,checks,calls,checks,raises-shows,True,Td 4s,Th 4h Kh,Ts,5c,"a full house, Tens full of Fours",80,160,160,420,0,40,40,40,0,130,won,210
$0.92+$0.08,2930381574,1,215095238822,2020-06-08,19:08:35,3,3,3,3,4f1364d6,170,BTN,folds,x,x,x,False,--,Th 4h Kh,Ts,5c,,80,160,160,420,0,0,0,0,0,0,gave up,0
$0.92+$0.08,2930381574,1,215095262090,2020-06-08,19:09:09,3,4,3,1,8c45288d,910,BTN,folds,x,x,x,False,--,0,0,0,,90,90,90,90,0,0,0,0,0,0,gave up,0
$0.92+$0.08,2930381574,1,215095262090,2020-06-08,19:09:09,3,4,3,2,fa538846,420,SB,folds,x,x,x,False,6s 4h,0,0,0,,90,90,90,90,0,30,30,0,0,0,gave up,-30
$0.92+$0.08,2930381574,1,215095262090,2020-06-08,19:09:09,3,4,3,3,4f1364d6,170,BB,doesn't,x,x,x,False,--,0,0,0,,90,90,90,90,0,60,60,0,0,0,took chips,30
$0.92+$0.08,2930381574,1,215095268269,2020-06-08,19:09:19,3,4,3,1,8c45288d,910,BB,doesn't,x,x,x,False,--,0,0,0,,90,90,90,90,0,60,60,0,0,0,took chips,30
$0.92+$0.08,2930381574,1,215095268269,2020-06-08,19:09:19,3,4,3,2,fa538846,390,BTN,folds,x,x,x,False,2s Jh,0,0,0,,90,90,90,90,0,0,0,0,0,0,gave up,0
$0.92+$0.08,2930381574,1,215095268269,2020-06-08,19:09:19,3,4,3,3,4f1364d6,200,SB,folds,x,x,x,False,--,0,0,0,,90,90,90,90,0,30,30,0,0,0,gave up,-30
$0.92+$0.08,2930381574,1,215095272287,2020-06-08,19:09:25,3,4,3,1,8c45288d,940,SB,raises,x,x,shows,False,Ad 6h,6s 8c Kh,Ts,6d,"three of a kind, Sixes",510,510,510,510,0,30,280,0,0,0,won,230
$0.92+$0.08,2930381574,1,215095272287,2020-06-08,19:09:25,3,4,3,2,fa538846,390,BB,folds,x,x,x,False,2h Tc,6s 8c Kh,Ts,6d,,510,510,510,510,0,60,60,0,0,0,gave up,-60
$0.92+$0.08,2930381574,1,215095272287,2020-06-08,19:09:25,3,4,3,3,4f1364d6,170,BTN,raises,x,x,shows,True,5d Ks,6s 8c Kh,Ts,6d,"two pair, Kings and Sixes",510,510,510,510,0,0,170,0,0,0,lost,-170
$0.92+$0.08,2930381574,1,215095288212,2020-06-08,19:09:44,3,4,2,1,8c45288d,1170,BB,raises-calls,x,x,shows,False,Ac Ks,Kh 9d Jh,Qh,Js,"two pair, Kings and Jacks",660,660,660,660,0,60,330,0,0,0,lost,-330
$0.92+$0.08,2930381574,1,215095288212,2020-06-08,19:09:44,3,4,2,2,fa538846,330,SB,raises-raises,x,x,shows,True,6d Ts,Kh 9d Jh,Qh,Js,"a straight, Nine to King",660,660,660,660,0,30,330,0,0,0,won,330
$0.92+$0.08,2930381574,1,215095304332,2020-06-08,19:10:08,3,4,2,1,8c45288d,840,SB,raises,x,x,shows,True,3d Ad,7c Qh 4h,3h,4d,"two pair, Fours and Threes",1500,1500,1500,1500,0,30,840,0,0,0,lost,-660
$0.92+$0.08,2930381574,1,215095304332,2020-06-08,19:10:08,3,4,2,2,fa538846,660,BB,calls,x,x,shows,True,Jc Qs,7c Qh 4h,3h,4d,"two pair, Queens and Fours",1500,1500,1500,1500,0,60,660,0,0,0,won,660
$0.92+$0.08,2930381574,1,215095314007,2020-06-08,19:10:23,3,4,2,1,8c45288d,180,BB,doesn't,x,x,x,False,--,0,0,0,,90,90,90,90,0,60,60,0,0,0,took chips,30
$0.92+$0.08,2930381574,1,215095314007,2020-06-08,19:10:23,3,4,2,2,fa538846,1320,SB,folds,x,x,x,False,2d 7s,0,0,0,,90,90,90,90,0,30,30,0,0,0,gave up,-30
$0.92+$0.08,2930381574,1,215095316827,2020-06-08,19:10:27,3,4,2,1,8c45288d,210,SB,raises-doesn't,x,x,x,True,--,0,0,0,,270,270,270,270,0,30,210,0,0,0,took chips,60
$0.92+$0.08,2930381574,1,215095316827,2020-06-08,19:10:27,3,4,2,2,fa538846,1290,BB,folds,x,x,x,False,5h 7s,0,0,0,,270,270,270,270,0,60,60,0,0,0,gave up,-60
$0.92+$0.08,2930381574,1,215095322155,2020-06-08,19:10:35,3,4,2,1,8c45288d,270,BB,checks,checks-folds,x,x,False,--,9h Td Tc,0,0,,120,180,180,180,0,60,60,0,0,0,gave up,-60
$0.92+$0.08,2930381574,1,215095322155,2020-06-08,19:10:35,3,4,2,2,fa538846,1230,SB,calls,bets-doesn't,x,x,False,Qh Ah,9h Td Tc,0,0,,120,180,180,180,0,30,60,60,0,0,took chips,60
$0.92+$0.08,2930381574,1,215095332590,2020-06-08,19:10:51,3,5,2,1,8c45288d,210,SB,raises-doesn't,x,x,x,True,--,0,0,0,,290,290,290,290,0,40,210,0,0,0,took chips,80
$0.92+$0.08,2930381574,1,215095332590,2020-06-08,19:10:51,3,5,2,2,fa538846,1290,BB,folds,x,x,x,False,4c 3d,0,0,0,,290,290,290,290,0,80,80,0,0,0,gave up,-80
$0.92+$0.08,2930381574,1,215095337639,2020-06-08,19:10:58,3,5,2,1,8c45288d,290,BB,raises,x,x,shows,True,3s 6c,Ks Jh As,9c,7h,high card Ace,580,580,580,580,0,80,290,0,0,0,lost,-290
$0.92+$0.08,2930381574,1,215095337639,2020-06-08,19:10:58,3,5,2,2,fa538846,1210,SB,raises-calls,x,x,shows,False,Qc 9h,Ks Jh As,9c,7h,a pair of Nines,580,580,580,580,0,40,290,0,0,0,won,290
$0.92+$0.08,2930499392,1,215100306816,2020-06-08,21:48:13,3,1,3,1,a277f2ea,500,BTN,folds,x,x,x,False,--,Tc 5h Td,As,0,,40,120,240,240,0,0,0,0,0,0,gave up,0
$0.92+$0.08,2930499392,1,215100306816,2020-06-08,21:48:13,3,1,3,2,fa538846,500,SB,calls,bets-calls,bets-doesn't,x,False,Ks 8d,Tc 5h Td,As,0,,40,120,240,240,0,10,20,40,120,0,took chips,60
$0.92+$0.08,2930499392,1,215100306816,2020-06-08,21:48:13,3,1,3,3,ec481f0e,500,BB,checks,raises,folds,x,False,--,Tc 5h Td,As,0,,40,120,240,240,0,20,20,40,0,0,gave up,-60
$0.92+$0.08,2930499392,1,215100318473,2020-06-08,21:48:41,3,1,3,1,a277f2ea,500,BB,doesn't,x,x,x,False,--,0,0,0,,30,30,30,30,0,20,20,0,0,0,took chips,10
$0.92+$0.08,2930499392,1,215100318473,2020-06-08,21:48:41,3,1,3,2,fa538846,560,BTN,folds,x,x,x,False,5s 9d,0,0,0,,30,30,30,30,0,0,0,0,0,0,gave up,0
$0.92+$0.08,2930499392,1,215100318473,2020-06-08,21:48:41,3,1,3,3,ec481f0e,440,SB,folds,x,x,x,False,--,0,0,0,,30,30,30,30,0,10,10,0,0,0,gave up,-10
$0.92+$0.08,2930499392,1,215100320566,2020-06-08,21:48:47,3,1,3,1,a277f2ea,510,SB,raises-doesn't,x,x,x,True,--,0,0,0,,530,530,530,530,0,10,510,0,0,0,took chips,20
$0.92+$0.08,2930499392,1,215100320566,2020-06-08,21:48:47,3,1,3,2,fa538846,560,BB,folds,x,x,x,False,9c Qc,0,0,0,,530,530,530,530,0,20,20,0,0,0,gave up,-20
$0.92+$0.08,2930499392,1,215100320566,2020-06-08,21:48:47,3,1,3,3,ec481f0e,430,BTN,folds,x,x,x,False,--,0,0,0,,530,530,530,530,0,0,0,0,0,0,gave up,0
$0.92+$0.08,2930499392,1,215100324435,2020-06-08,21:48:56,3,1,3,1,a277f2ea,530,BTN,folds,x,x,x,False,--,7h Ah Qc,0,0,,200,400,400,400,0,0,0,0,0,0,gave up,0
$0.92+$0.08,2930499392,1,215100324435,2020-06-08,21:48:56,3,1,3,2,fa538846,540,SB,calls-raises,bets-doesn't,x,x,False,Tc Kd,7h Ah Qc,0,0,,200,400,400,400,0,10,100,200,0,0,took chips,100
$0.92+$0.08,2930499392,1,215100324435,2020-06-08,21:48:56,3,1,3,3,ec481f0e,430,BB,raises-calls,folds,x,x,False,--,7h Ah Qc,0,0,,200,400,400,400,0,20,100,0,0,0,gave up,-100
$0.92+$0.08,2930499392,1,215100335644,2020-06-08,21:49:16,3,1,3,1,a277f2ea,530,BB,folds,x,x,x,False,--,0,0,0,,80,80,80,80,0,20,20,0,0,0,gave up,-20
$0.92+$0.08,2930499392,1,215100335644,2020-06-08,21:49:16,3,1,3,2,fa538846,640,BTN,folds,x,x,x,False,8s As,0,0,0,,80,80,80,80,0,0,0,0,0,0,gave up,0
$0.92+$0.08,2930499392,1,215100335644,2020-06-08,21:49:16,3,1,3,3,ec481f0e,330,SB,raises-doesn't,x,x,x,False,--,0,0,0,,80,80,80,80,0,10,60,0,0,0,took chips,20
$0.92+$0.08,2930499392,1,215100338777,2020-06-08,21:49:24,3,1,3,1,a277f2ea,510,SB,folds,x,x,x,False,--,4h Qs Td,0,0,,150,505,505,505,0,10,10,0,0,0,gave up,-10
$0.92+$0.08,2930499392,1,215100338777,2020-06-08,21:49:24,3,1,3,2,fa538846,640,BB,calls,bets-folds,x,x,False,3h 6d,4h Qs Td,0,0,,150,505,505,505,0,20,70,75,0,0,gave up,-145
$0.92+$0.08,2930499392,1,215100338777,2020-06-08,21:49:24,3,1,3,3,ec481f0e,350,BTN,raises,raises-doesn't,x,x,True,--,4h Qs Td,0,0,,150,505,505,505,0,0,70,280,0,0,took chips,155
$0.92+$0.08,2930499392,1,215100347749,2020-06-08,21:49:46,3,1,3,1,a277f2ea,500,BTN,folds,x,x,x,False,--,Jh Jc Qc,Qh,3c,,40,80,120,240,0,0,0,0,0,0,gave up,0
$0.92+$0.08,2930499392,1,215100347749,2020-06-08,21:49:46,3,1,3,2,fa538846,495,SB,calls,bets,bets,bets-doesn't,False,3h 7s,Jh Jc Qc,Qh,3c,,40,80,120,240,0,10,20,20,20,120,took chips,60
$0.92+$0.08,2930499392,1,215100347749,2020-06-08,21:49:46,3,1,3,3,ec481f0e,505,BB,checks,calls,calls,folds,False,--,Jh Jc Qc,Qh,3c,,40,80,120,240,0,20,20,20,20,0,gave up,-60
$0.92+$0.08,2930499392,1,215100357584,2020-06-08,21:50:09,3,1,3,1,a277f2ea,500,BB,folds,x,x,x,False,--,0,0,0,,60,60,60,60,0,20,20,0,0,0,gave up,-20
$0.92+$0.08,2930499392,1,215100357584,2020-06-08,21:50:09,3,1,3,2,fa538846,555,BTN,folds,x,x,x,False,7c 2s,0,0,0,,60,60,60,60,0,0,0,0,0,0,gave up,0
$0.92+$0.08,2930499392,1,215100357584,2020-06-08,21:50:09,3,1,3,3,ec481f0e,445,SB,raises-doesn't,x,x,x,False,--,0,0,0,,60,60,60,60,0,10,40,0,0,0,took chips,20
$0.92+$0.08,2930499392,1,215100362054,2020-06-08,21:50:20,3,2,3,1,a277f2ea,480,SB,folds,x,x,x,False,--,0,0,0,,45,45,45,45,0,15,15,0,0,0,gave up,-15
$0.92+$0.08,2930499392,1,215100362054,2020-06-08,21:50:20,3,2,3,2,fa538846,555,BB,doesn't,x,x,x,False,Ad 9h,0,0,0,,45,45,45,45,0,30,30,0,0,0,took chips,15
$0.92+$0.08,2930499392,1,215100362054,2020-06-08,21:50:20,3,2,3,3,ec481f0e,465,BTN,folds,x,x,x,False,--,0,0,0,,45,45,45,45,0,0,0,0,0,0,gave up,0
$0.92+$0.08,2930499392,1,215100365149,2020-06-08,21:50:28,3,2,3,1,a277f2ea,465,BTN,raises-doesn't,x,x,x,True,--,0,0,0,,510,510,510,510,0,0,465,0,0,0,took chips,45
$0.92+$0.08,2930499392,1,215100365149,2020-06-08,21:50:28,3,2,3,2,fa538846,570,SB,folds,x,x,x,False,Ts Jd,0,0,0,,510,510,510,510,0,15,15,0,0,0,gave up,-15
$0.92+$0.08,2930499392,1,215100365149,2020-06-08,21:50:28,3,2,3,3,ec481f0e,465,BB,folds,x,x,x,False,--,0,0,0,,510,510,510,510,0,30,30,0,0,0,gave up,-30
